"주택유형별","지역별","항목","단위","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월",
"아파트","동해","매매가격","","107.005162","106.483978","106.2295848","105.2663358","104.958686","104.0407918","103.5721","103.1522324","102.7548486","101.9652532","101.4456453","101.0407278","100.7625485","100.6113045","100.3194242","100.0197759","99.89495505","99.56853159","99.42817093","99.33102327","99.14875011","99.02933727","99.07523718","99.28441788","99.1950327","99.24504009","99.33324465","99.44870753","99.66902224","100","100.304823","100.6579183","100.9996824","101.4170265","101.9510481","102.3048637","102.6209124","102.8691373","102.8640889","102.9177028","103.1937946","103.5332275","103.8065819","104.1106648","104.384881","104.3352527","104.2735824","104.1571472","104.1107686","103.9187585","103.8736719","103.7662032","103.7765472","103.7478624","103.9924885","104.5697382","105.0779512","105.7941266","106.6314286","107.0934911","107.7120227","108.1188931","108.2620519",
"아파트","태백","매매가격","","100.0064371","99.9855523","99.94977875","99.86959174","99.68953543","99.65021297","99.51584176","99.51584176","99.42519247","99.43945706","99.33191111","99.33191111","99.25736357","99.28363886","99.35127919","99.27131096","99.26782432","99.30164529","99.32327587","99.37275303","99.28605798","99.29945423","99.48887824","99.33544448","99.46489834","99.62482557","99.72819648","99.83742524","99.9291632","100","99.95624172","100.1076984","100.0696618","100.2290443","100.529084","100.4103764","100.3160002","100.6354902","100.7696766","101.0690116","101.0645116","100.9991531","101.0271441","101.0016576","100.879085","100.7441422","100.6429771","100.4579226","100.3680671","100.222737","100.1274238","100.0959097","100.0224587","100.0037919","99.96289939","99.92922023","100.0509246","99.9571399","100.2875101","100.3873621","100.2043477","100.1766675","100.2337295",
"아파트","속초","매매가격","","104.1966724","103.3623308","102.6817735","101.5853407","101.1593117","100.3946618","99.51641579","98.22382827","97.23498058","97.00891969","96.62159982","96.46527359","95.95899738","95.82274296","95.75651862","95.57233179","95.57770909","95.57523308","95.42934682","95.4862602","95.53174882","95.73101428","96.04245246","96.37520234","96.72993794","97.24357661","97.62780097","98.22184633","98.80705149","100","102.4994415","104.7304014","106.8757984","109.8630019","111.8126959","113.367316","114.776298","115.4255935","115.6966808","116.4332274","117.0602214","117.7549516","118.1432878","118.3723465","118.4128631","118.3526925","118.188361","117.9537983","117.5910086","116.5002127","115.5128603","114.8171878","114.3429641","114.1602258","114.1080166","114.0153861","114.2070168","114.9654359","115.1037199","115.1058623","115.3003111","115.193067","115.1539446",
"아파트","삼척","매매가격","","101.7734378","101.5286163","101.3610818","101.1529236","100.9190827","100.7447131","100.5844609","100.2149282","99.85833482","99.57668983","99.47947764","99.24036951","99.2430915","99.24999675","99.07815817","98.90915065","98.92621979","98.84439868","98.97812379","99.14257572","99.21472098","99.23751276","99.28950575","99.39329239","99.45603327","99.37371083","99.403842","99.6058491","99.7072417","100","100.1607757","100.3027302","100.7037699","101.1462808","101.3559834","101.597386","101.7648867","101.802898","101.8885458","101.9092506","102.0748471","102.177674","102.1441135","102.0879192","102.0619344","101.9117262","101.729527","101.5096105","101.2118086","101.0069543","100.7929114","100.8029917","100.6599602","100.5104774","100.5998333","100.9985369","101.28437","101.6742317","102.0009355","102.2346603","102.5766984","102.6907288","102.7248482",
"아파트","충북","매매가격","","95.40145671","94.97058854","94.43205744","93.70820669","93.06452169","92.31855517","91.74845971","91.24165145","90.85890055","90.46061824","90.15601616","90.08672895","90.09397095","90.08681719","90.22183311","90.22854545","90.44377044","92.80491961","93.4891456","93.61539681","93.61425849","93.6568491","93.92982825","94.75926736","95.36563083","96.06887161","96.84894323","97.69178456","98.56569615","100","101.0926437","102.3525023","103.5795026","105.2259297","106.4032246","106.9172606","107.1843526","107.3358997","107.4311986","107.5254077","107.6910534","107.7162009","107.6950834","107.4429646","107.0608396","106.3764277","105.4718406","103.8756364","102.8053915","101.6704065","100.8221368","100.4172767","100.3039489","100.3134114","100.3455567","100.413514","100.7533347","101.3044071","101.5472059","101.7407076","101.6831051","101.5826989","101.4908024",
"아파트","청주","매매가격","","93.43061471","92.99462129","92.4146424","91.59642285","90.97140553","90.18961015","89.62655598","89.15243727","88.71185654","88.24769709","88.01641","87.84818888","87.90773561","88.12902065","88.31688258","88.49652859","88.87652738","92.23992389","93.11770105","93.2505254","93.20109749","93.15687774","93.28257856","94.26781753","94.95984549","95.71488905","96.70617256","97.6187851","98.51040242","100","101.0838612","102.293338","103.4740919","104.8603906","105.7369275","106.1006502","106.2385614","106.3314017","106.4171956","106.4219043","106.4244724","106.3407842","106.2042168","105.8356776","105.285953","104.3978438","103.2131099","101.2877107","99.99109639","98.76979999","97.88381931","97.49699263","97.4564965","97.4762319","97.48519188","97.57228718","97.9591218","98.55885702","98.91441023","99.13453014","99.09578778","98.99275996","98.87651265",
"아파트","상당","매매가격","","99.38406861","98.88625108","98.1535136","97.1635753","96.62094751","96.10855272","95.36299328","94.68793875","93.77661764","93.11565689","92.64741045","92.48555334","92.43793806","92.50360515","92.67018851","92.8201188","92.99507222","94.87793387","95.29965916","95.47075746","95.41770665","95.3614832","95.46666529","95.98373271","96.44385972","96.89640909","97.68579108","98.39564448","99.09676754","100","101.1402468","102.3746239","103.5838036","105.1405341","105.9504073","106.2725848","106.3997618","106.4291441","106.5286547","106.542117","106.5756561","106.5259572","106.3855827","106.0867597","105.4519345","104.2975903","103.0845338","101.2221386","100.0048156","98.91344415","98.10773975","97.75576095","97.60469497","97.40378348","97.26730941","97.48980625","97.9467587","98.92147438","99.46473932","99.68511664","99.72823939","99.84670133","99.96725896",
"아파트","서원","매매가격","","95.71370894","95.02052638","94.2633968","93.51929395","92.94992019","92.39151383","91.74880134","91.13500158","90.79002215","90.29507122","89.97522451","89.83892109","89.83717229","90.0351986","90.26673048","90.40174392","90.7267105","93.18486246","93.8305649","94.05512305","94.01665158","93.94789232","93.95780616","94.45290105","95.02984275","95.69501671","96.41072031","97.18873542","98.22990764","100","101.4848137","103.0155158","104.5103092","106.0270595","106.9670561","107.1687077","107.3808825","107.4933104","107.5121366","107.4487228","107.4006904","107.3443557","107.0559628","106.5804356","105.864632","104.7983207","103.6902254","102.2237448","100.9747012","99.84963031","98.99517864","98.48512914","98.47262201","98.47562346","98.42466363","98.39806431","98.72100497","99.04883087","99.43848868","99.60834958","99.65725442","99.57964058","99.40002525",
"아파트","흥덕","매매가격","","90.14907417","89.7930824","89.11195541","88.13720961","87.41040248","86.47426669","85.98587065","85.56465513","85.05972546","84.64671048","84.56008957","84.37596489","84.458932","84.85299509","85.03258932","85.28522299","85.75572726","89.73268208","90.71708464","90.79639425","90.81257785","90.82307081","91.11664865","92.94036041","93.9719137","94.86146123","96.13598127","97.21544117","98.31722248","100","100.983007","102.3515069","103.6444644","104.8668846","105.7531754","106.2246411","106.2951302","106.4067603","106.552698","106.6211849","106.6473688","106.482505","106.4069109","106.0596181","105.7421998","105.3342161","104.2443342","101.8888827","100.2106579","98.95933569","97.95223867","97.3960917","97.24887863","97.34862096","97.36997806","97.5026339","97.80974332","98.33738048","98.55743021","98.86599733","98.68515535","98.50941533","98.3109285",
"아파트","청원","매매가격","","90.34769174","90.1407062","90.02149861","89.47383687","88.86414141","87.83522471","87.40410517","87.17475454","87.0901239","86.74816178","86.60602649","86.41907979","86.59883259","86.73975202","86.91124397","87.06269617","87.54778829","92.27966582","93.65398548","93.72868046","93.58154327","93.49950089","93.53812936","94.32301426","94.8865969","95.82330071","96.90981703","97.92399498","98.54519843","100","100.7514342","101.3702964","102.036065","103.3637225","104.2214992","104.6380278","104.804803","104.908824","104.9657654","104.9423209","104.9354054","104.9077823","104.846008","104.4947522","103.8658697","102.7282149","101.3559763","99.5032281","98.64630362","97.22688931","96.40533446","96.37809414","96.58349021","96.72914985","96.93877175","96.94377165","97.4527413","98.08296081","98.41336153","98.55482981","98.55105364","98.30444483","98.14220919",
"아파트","충주","매매가격","","93.85267842","93.42841053","92.67374799","91.72802793","90.77146061","89.86247938","89.40491644","88.53887492","87.91389285","87.48203082","86.86465425","87.55743685","87.84929847","87.57899895","87.75036541","87.6781723","87.94696723","89.70731381","90.83193428","91.27673743","91.66214903","92.19645802","93.32298102","94.60007238","95.52798825","96.39404784","96.83910043","97.57120643","98.72149097","100","101.0712049","102.7147863","104.6092805","107.3013589","109.3013739","110.1891402","110.8632684","111.2215318","111.405265","111.7280267","112.6002941","112.9040158","113.1040361","112.9813487","112.7447935","112.1649012","111.6301027","110.2779711","109.2851389","107.5773896","106.4811616","105.7963407","105.3688475","105.2281562","105.2758261","105.2901361","105.6481142","106.2497555","106.1855637","106.3188087","106.3090574","106.2443701","106.3311865",
"아파트","제천","매매가격","","104.0833685","103.7382996","103.4215197","103.1945096","102.3344094","101.435326","99.81466682","99.35396424","99.21867935","98.78019568","98.16693539","97.9312429","97.61548519","97.42722032","97.40977043","96.78176709","96.2124228","95.79602465","95.40830506","95.11432495","94.98905331","94.9239675","95.00566058","95.13855814","95.34544095","95.80858683","96.27247421","96.82471508","97.62752802","100","101.6796983","103.5350407","105.1697566","107.8560375","110.4799181","111.6346299","112.5433324","112.7890432","112.8975063","113.3222992","113.4758695","113.7655503","114.2763114","114.5573513","114.673477","114.6769399","114.5597471","113.9904365","113.6600202","113.4994478","112.8765759","112.4906131","112.4323762","112.5123343","112.7005044","112.7444862","113.1003403","113.8939515","113.9659217","114.2758549","114.107395","114.0394059","113.9397267",
"아파트","음성","매매가격","","102.0653089","101.6395392","101.2477834","100.7250383","100.6231884","100.1841418","99.69716657","99.12154266","99.12190532","99.09754295","99.14656786","98.79875901","98.40721029","96.76687709","96.40890417","95.57517367","95.07553933","94.62870441","94.3503338","94.31588661","94.36774689","94.45383156","94.73117888","94.88859639","95.11107782","96.02734063","96.69591758","97.71227839","98.6504807","100","100.6641416","101.5007441","102.0514864","102.7951341","103.5487838","103.6760821","103.8234482","103.9766095","103.9798427","104.1514544","104.3718559","104.5975737","104.7068858","104.6075518","104.6600489","104.4776373","104.3198899","103.8196008","103.5151864","103.027012","102.6514832","102.2508423","102.0774768","101.9402315","102.1477485","102.1643426","102.2140699","102.4196382","102.4227266","102.4412051","102.257601","101.9902517","101.5990146",
"아파트","충남","매매가격","","91.81591483","91.50021589","91.07256944","90.65587468","90.32765563","90.07626673","89.80156821","89.53837335","89.35856091","89.26542239","89.21368162","89.26633096","89.29797899","89.36090902","89.40103534","89.33686554","89.33531424","89.45532552","90.33160163","91.16197891","91.85860753","92.30646205","92.93741762","94.08027439","95.1022512","95.99260559","96.84845744","97.89589176","98.81485406","100","101.016943","102.2235912","103.4324934","104.928443","106.0093092","106.6867776","107.0391166","107.1209748","107.1540349","107.0426647","106.8121089","106.6736519","106.5692391","106.3053356","105.9046594","105.1806761","104.3097226","103.0873862","101.9926375","100.8909993","99.89996347","99.33782568","99.06967896","98.96860244","98.96635513","99.0744576","99.17417693","99.23555649","99.32204018","99.24008968","99.13724829","98.78717751","98.53211728",
"아파트","천안","매매가격","","87.47832326","87.20569223","86.93514111","86.61485405","86.32355804","86.12057526","85.97305401","85.58111242","85.3712123","85.31886382","85.38672333","85.61608314","85.87199854","86.0632288","86.26666312","86.31882251","86.38659264","86.70411311","88.01035515","89.08681057","90.10093703","90.70206304","91.74589032","93.71886871","94.80480106","95.73450356","96.62760344","97.86421336","98.78286745","100","101.3029247","102.7783045","104.1846639","105.9253626","106.8930007","107.4251687","107.707659","107.6628105","107.4802821","107.1519925","106.6402169","106.401423","106.2279947","105.9407872","105.3478978","104.3094901","102.9527139","101.3613885","99.98182955","98.95999054","98.3839409","98.11067316","98.04834152","98.27781583","98.60265637","99.01910981","99.43359572","99.67997148","100.0139504","100.0110259","99.92742183","99.50840704","99.13061116",
"아파트","동남","매매가격","","91.91527894","91.53444743","91.19662977","90.82812102","90.36792769","90.26648227","90.04083285","89.41798057","88.67789832","88.2282228","87.93131356","87.95129499","88.04097486","88.0481505","88.05958117","88.12335037","88.15066903","88.46165781","89.4801922","90.27783753","91.14886246","91.69436073","92.28700741","93.85857717","94.75052265","95.56142644","96.24805726","97.31614783","98.36463348","100","101.2808383","102.4520226","103.7909641","105.1631213","105.9487971","106.4837375","106.7033765","106.8205347","106.9555523","106.9094723","106.791546","106.6796019","106.6064842","106.4148773","106.1129678","105.6592616","104.7626383","103.6207054","102.6419528","101.6744961","100.9490824","100.6866664","100.6536193","100.5829446","100.8250483","101.2875894","101.7209528","102.059334","102.396798","102.259141","102.0150381","101.4919113","100.9064059",
"아파트","서북","매매가격","","85.21860688","84.99924262","84.76193919","84.46561919","84.25760687","84.00487722","83.89589374","83.61806451","83.67120556","83.81746256","84.06880325","84.40394924","84.74445479","85.02966995","85.33148412","85.37767403","85.46620677","85.78703169","87.24133665","88.46209719","89.55055958","90.18062919","91.46045305","93.644925","94.83357445","95.82633982","96.82932176","98.15586958","99.00519949","100","101.3150902","102.9584377","104.4021194","106.3475003","107.4165803","107.9471825","108.2647674","108.1295006","107.7703594","107.2857879","106.5569686","106.2485343","106.0201273","105.6805991","104.9289168","103.5735218","101.9693402","100.1382432","98.53825723","97.48653801","96.99217928","96.71292779","96.63454884","97.02880401","97.39926349","97.79041924","98.19459626","98.39039914","98.72252458","98.79376153","98.80074307","98.44040524","98.18018534",
"아파트","공주","매매가격","","85.5077709","84.94128734","84.39724574","84.06506813","83.89383722","83.65388425","82.94817782","82.66705219","82.7222421","82.58975345","82.66262438","82.5926319","82.48536213","82.48629971","82.33030318","82.19365805","82.12603875","82.12539856","83.68582726","86.89407375","88.1107714","89.21464219","89.6002625","90.62258347","94.56348861","96.3067574","97.35583782","98.17966235","98.89175579","100","100.6381025","101.3175404","101.7536466","102.450688","102.9695645","103.5794928","104.0606639","104.1970486","104.3619271","104.425073","104.4087556","104.3355027","103.751435","103.3623457","103.3339907","103.1928037","102.8497058","102.0047825","101.454183","100.9037485","99.9671098","99.49317738","99.27851246","99.08319163","98.90775527","98.9253362","98.9081463","98.99972208","98.90288028","98.89703993","98.86665692","98.88263787","98.94462197",
"아파트","보령","매매가격","","103.3270318","102.7773628","102.3717052","101.909496","101.3284958","100.690815","100.2802917","99.81842006","99.23026398","98.35458156","98.0554743","97.73757662","96.93135159","96.59895849","96.18491681","95.57028403","95.36542205","94.70542736","94.61172526","94.69829068","95.41736356","95.82147162","96.1570453","96.61647409","96.76201634","97.02580599","97.63074968","98.52095728","99.30478098","100","101.7983773","103.614687","104.8090323","106.103725","107.6927814","108.6981073","109.3210295","109.7914569","110.1307308","110.1899055","110.4025311","110.528858","110.6703872","110.6146793","110.33746","110.2975851","110.2203078","110.1483146","109.7591679","109.3599259","108.6670941","108.547117","108.4701487","108.5632336","108.6705288","108.7354057","108.9729815","109.4577021","109.5972274","110.2302906","110.056775","109.7715308","110.2462912",
"아파트","아산","매매가격","","89.99371519","89.67496715","89.06075333","88.47999654","87.95433501","87.59718645","87.37472607","87.19027588","86.99164783","87.16074","87.20929962","87.37508547","87.49731165","87.56973376","87.45912909","87.32177493","87.40478727","87.52038433","88.34370098","88.91069003","89.36906138","89.73514602","90.09540807","90.76765932","92.33326842","93.77888559","95.06013367","96.50827459","98.02890088","100","101.2417244","102.6864381","104.1492635","105.9970915","107.3490925","108.1134112","108.6227279","108.8442683","109.0281244","108.9557865","108.7644027","108.5753818","108.4672456","108.031556","107.6156989","106.8756326","106.1840471","105.1166603","104.2798655","103.028865","101.5461256","100.7534086","100.1754256","99.86140686","99.53823903","99.38616215","99.28252097","99.14477293","99.03855038","98.84527889","98.70048696","98.32868294","98.08843984",
"아파트","서산","매매가격","","103.713641","103.2078937","102.646791","102.2111603","102.0355447","101.8546523","101.189393","101.1519783","101.0310997","100.3432683","99.65746585","98.87869212","98.04382082","97.98953028","97.79623132","97.66375166","97.61613313","97.21323371","96.58346902","96.79820127","97.12010898","97.38631828","97.73065752","98.11894622","98.22426614","98.22851699","98.31660807","98.88449632","99.38993245","100","100.1886513","100.8674202","101.9978482","103.0487048","104.7046815","105.8448569","106.1557193","106.6356135","107.0492586","107.5275514","107.6468686","107.7475154","107.8278779","107.7559797","107.6557337","107.5599176","107.4289362","107.0448966","106.147028","104.2497224","102.9044405","101.8916041","101.5480779","101.1568136","101.1970571","101.4773966","101.2187696","101.0552346","100.9457137","100.7006912","100.5862786","100.188389","100.0004526",
"아파트","논산","매매가격","","95.74908621","95.39625674","95.00471785","94.23526815","93.78335699","93.52033276","93.30083505","93.77358804","94.16308572","94.05503569","93.94150316","93.63569396","93.33033195","92.96870716","93.03354255","93.18513572","93.21328308","93.29343985","93.59978685","94.00421321","95.28311329","96.0263857","96.32124504","97.09794838","97.50048211","97.95577513","98.48422471","98.8347031","99.19697716","100","100.6016789","101.1502313","101.8155222","102.6077996","103.2511405","103.5249917","103.66566","103.7801101","103.8554216","103.9085861","103.9602307","104.2266874","104.3893446","104.4786961","104.4840417","104.4512412","104.3837101","104.4743244","104.366085","104.2550601","103.9955344","103.6484146","103.3637819","103.2343981","103.173521","103.1783462","103.3240277","103.5431056","103.866771","104.281142","104.5069837","104.7294013","105.0901174",
"아파트","계룡","매매가격","","82.84014179","82.50433897","82.34575099","82.1636472","81.88820551","81.74305656","81.46102155","81.21998881","81.46728543","81.56644261","81.58862882","81.73390203","81.85763818","81.92036043","82.34039673","82.30715337","82.47155524","83.56612901","86.75404492","88.74192449","89.60829174","90.02549727","90.47880977","90.92388231","91.43947373","93.78883294","95.75716559","97.05976848","98.16162233","100","100.9111803","101.9419358","102.6279549","103.375145","103.9246992","104.3608953","104.5185346","104.5657174","104.6711737","104.0565077","103.7552784","103.2966254","102.8933683","102.234505","101.4781731","100.3302785","98.58068226","94.71127709","91.57506107","89.65923113","88.19686232","87.30858046","86.83894011","86.53863464","86.32289621","86.26025479","86.31646419","86.42479897","86.47188396","86.32218453","86.23867742","86.08658218","86.02057235",
"아파트","홍성","매매가격","","82.98093523","83.14644219","82.86668251","82.51799331","82.57683776","82.61375861","82.65541438","82.57973342","82.51331766","82.56215746","82.7497859","82.89498011","83.00860111","83.01690641","83.13838182","83.26271818","83.52109867","84.37607554","84.8473764","85.30780831","86.02774526","86.67606579","87.57178238","88.8432052","90.10880697","91.53446382","93.24147664","95.66786973","97.75127608","100","100.6976175","101.5648247","102.3106256","104.0612357","105.0136371","105.6097802","105.8430797","105.7560466","105.8666495","106.0122969","106.0558897","105.9345835","105.7133188","105.6093342","105.4216465","105.0831147","104.6191095","103.4747224","101.9879816","100.3289997","97.43705921","95.56589638","94.67313492","93.64900262","92.96762483","92.08728966","91.46324386","91.0057263","90.34038152","89.58521706","88.92532363","88.00060832","87.2440625",
"아파트","예산","매매가격","","96.60963774","96.41548291","96.3789535","96.09108991","95.96710574","95.95259322","96.20913954","96.52043479","96.57553284","96.59400398","96.58090016","96.61654999","96.6758656","96.62287127","96.39380189","95.90845658","94.82376223","93.44985159","93.40302173","93.63310543","94.13805551","94.25256467","95.13657561","95.79120588","96.11622811","96.83992815","97.89558773","98.37543408","99.69062314","100","100.4934822","100.8156221","100.9340228","101.4138592","101.9443036","102.4990769","102.7372707","102.7937995","103.184822","103.4114434","103.6240354","103.6481569","103.6891223","103.6756351","103.4190646","103.1697643","102.7495019","102.0481741","101.6804926","101.157954","100.3842883","99.96075212","99.94865258","100.0229821","100.1141084","99.93748011","99.92428979","100.0412217","100.1537325","100.3175053","100.5201104","100.3117093","99.96336465",
"아파트","당진","매매가격","","108.7567428","108.308812","107.7952704","107.2100119","106.8528707","106.4332059","105.7097176","105.2033105","104.7515348","104.4568568","103.8661369","103.6188114","103.4983394","103.1619668","103.0461981","102.8535456","102.6473013","102.642326","102.8917291","102.9353177","102.4926351","102.1361484","101.9602456","101.745346","101.4286268","101.0277303","100.816781","100.4743837","100.1398847","100","100.3564324","101.0707869","102.1123519","103.375041","104.5095579","105.4071145","105.653446","105.4611979","105.3943954","105.3849554","105.3580771","105.3879977","105.2524282","105.1154521","104.9509763","104.0743081","103.5267619","102.4080545","101.6840231","100.6734281","99.39449924","98.64889511","98.29870557","97.70964403","97.13836946","96.80010346","96.55570101","96.33906252","96.10680329","95.82737677","95.74685581","95.48663544","95.19063137",
"아파트","전북","매매가격","","99.09397139","98.88768618","98.51980274","98.02836486","97.66932534","97.25789532","96.87695095","96.48249551","95.98721686","95.72933596","95.42161511","95.23697311","95.22145255","95.23104612","95.29718482","95.34414453","95.34316841","95.42520017","95.67108955","95.77956253","96.00622978","96.24227903","96.52573255","97.6611423","97.94845529","98.07357799","98.24452696","98.62390665","99.05061262","100","100.9934543","102.031264","103.1160015","104.0078193","104.8455457","105.3553637","105.7455773","105.9758102","106.3481401","106.8429066","107.4817027","107.9721683","108.4079875","108.4812514","108.3464484","107.9722424","106.5386474","104.8449027","103.8066766","103.047482","102.2570969","101.6900257","101.2735038","101.0667364","100.9379873","100.8772359","100.9560511","101.0438365","101.2006352","101.1421215","101.060347","100.9483035","100.8833458",
"아파트","전주","매매가격","","97.83378429","97.66450374","97.2199843","96.52866731","96.09842884","95.66487796","95.15247591","94.55581198","93.60452855","93.15398638","92.58466467","92.25552927","92.16963513","92.22008016","92.37770466","92.52113917","92.58391427","92.84416167","93.29825868","93.47029573","93.91426106","94.32385665","94.91503861","97.10722015","97.50430513","97.62034093","97.82386132","98.27344688","98.77075817","100","100.9945494","102.2262174","103.5638911","104.6810073","105.7054383","106.291557","106.6915528","106.9029946","107.1789259","107.6042345","108.2565106","108.7003263","108.9489403","109.0149489","108.903171","108.5991577","107.2549198","105.8268652","104.7475939","103.9810134","103.2870969","102.6568389","102.3022922","102.1292496","102.0208198","101.9893258","102.110362","102.3993119","102.8677609","102.9553754","102.9820692","102.8794187","102.8813362",
"아파트","완산","매매가격","","98.99344367","98.9038116","98.54791807","98.04119341","97.71924058","97.16085582","96.66034761","95.96206458","94.50684818","94.0795337","93.4470092","93.07573419","92.66794264","92.52420978","92.54135779","92.56697734","92.52934411","92.65490202","93.06144778","93.20718451","93.67412886","94.09069613","94.64941803","96.78796079","97.15818067","97.32027419","97.53558788","97.95734952","98.4710888","100","101.0144518","102.1976698","103.504139","104.4814745","105.6854573","106.203982","106.5432082","106.7282897","107.065433","107.5273616","108.359576","108.8934168","109.1801097","109.2600588","109.1881392","108.9387161","107.515091","105.9111659","105.0955288","104.4482647","103.8041353","103.1996009","102.7975289","102.5127719","102.4568395","102.409375","102.4489217","102.6888702","103.3505077","103.6046929","103.5333766","103.4072962","103.4173457",
"아파트","덕진","매매가격","","96.52679814","96.26420822","95.71594681","94.80939893","94.2533558","93.96449562","93.43807693","92.95931301","92.59737042","92.11923151","91.62397645","91.3443061","91.61399547","91.88020332","92.19452026","92.46976099","92.64515021","93.05686662","93.56454692","93.76624514","94.18428939","94.58602165","95.21380537","97.4665061","97.89393305","97.95795115","98.1481589","98.62914745","99.10790704","100","100.9737161","102.2561147","103.6264874","104.8903231","105.726362","106.3833239","106.8470884","107.0862139","107.2978799","107.684778","108.1487079","108.4985307","108.7074346","108.7589124","108.6056113","108.2447801","106.9831998","105.7386759","104.3796778","103.4869859","102.7405443","102.0831754","101.7787465","101.7236876","101.5597827","101.545159","101.75236","102.093193","102.3573876","102.2695174","102.3985799","102.3204379","102.3138501",
"아파트","군산","매매가격","","99.91467535","99.30150112","98.63053171","98.07455066","97.5616687","97.05072882","96.87409983","96.7413309","96.61132422","96.50867656","96.38309332","96.44690022","96.50297448","96.53615356","96.49950713","96.5195741","96.45862659","96.44024622","96.52926571","96.6333645","96.75283433","96.86890819","96.86783337","97.00160546","97.22564074","97.40416813","97.62457423","98.11345332","98.63296425","100","101.8980837","103.5776098","105.1028645","106.3853934","107.6955705","108.2333821","108.7443053","109.0279227","109.6769753","110.3785598","110.8979733","111.852829","113.1766001","113.4364123","113.3734339","112.9842187","110.5438882","107.5168807","105.9482781","104.771992","103.2609492","102.5165398","101.8411912","101.4938241","101.1867227","101.1461121","101.2110827","101.1177652","100.8686781","100.7118658","100.5494518","100.3889671","100.1961409",
"아파트","익산","매매가격","","100.7807681","100.8122633","100.645527","100.3669217","100.144762","99.76279243","99.43870876","99.1953104","99.12139152","99.00081985","98.91695727","98.89749279","98.76527731","98.65207185","98.63791555","98.5211356","98.47725048","98.3883832","98.49340257","98.55698561","98.66948165","98.70194807","98.83098006","99.09138168","99.28458349","99.38303572","99.51142594","99.68428808","99.81210194","100","100.310379","100.5820977","100.8773426","101.1664059","101.403801","101.7281178","102.0348693","102.3289511","102.8161923","103.336748","104.2448094","104.6303066","104.9028367","104.8223872","104.5268071","103.9412303","102.7233744","101.0992037","100.017485","99.22869201","98.44559655","97.9295845","97.4670065","97.1466035","97.01225027","96.75043134","96.62169023","96.43356643","96.27904105","96.04103018","95.75754112","95.5841936","95.33042568",
"아파트","정읍","매매가격","","97.3853504","97.23964384","97.31254783","97.13926362","96.90426062","96.63664904","96.34487807","96.22278678","96.51289086","96.69296675","96.85928133","97.07165372","97.45854413","97.47067613","97.47217096","97.55014065","97.48702919","97.15937272","97.13195499","97.17559288","97.18446175","97.51743084","97.43364463","97.58812482","97.86239735","98.04752634","98.09579299","98.48327953","99.32716652","100","101.0466295","101.483162","102.1208101","102.760515","103.5688499","104.414285","105.1435399","105.5326094","105.6949645","106.0587035","106.4549691","106.6891352","106.8447794","106.9920238","106.8582833","106.6149329","105.5878484","104.6531518","104.3084953","103.9786505","103.6278426","103.336554","103.069715","102.9605086","102.8375716","102.7550571","102.7693761","103.0715444","103.8137087","104.0544657","103.8970504","103.7985564","103.7542446",
"아파트","남원","매매가격","","102.1029027","102.0194615","102.2250076","101.9795715","102.0103164","102.0775769","102.0386605","101.7774222","101.5651778","101.7347486","101.7295552","101.5102577","101.2412716","100.9677406","100.8544639","100.7738233","100.7033598","100.6849137","100.6666496","100.5648405","100.0783093","99.70019387","99.47038253","99.62398051","99.68961711","99.74977076","99.70307848","99.70007849","99.78267015","100","100.2660178","100.856882","101.0805699","101.7669799","102.1340384","102.6900073","103.2842159","103.6147193","104.1757538","104.7402987","105.2595773","105.6083526","105.7383903","105.777508","105.69423","105.3910351","104.9755558","104.6454205","104.2278911","103.6666184","103.1823728","102.7159268","102.3456168","102.2825852","102.2429512","102.1622397","102.2171605","102.4302628","102.5107774","102.301763","102.1581327","101.9443486","102.0690625",
"아파트","김제","매매가격","","96.87187285","96.93830886","97.01699526","97.35702431","97.51333299","97.53730091","97.34290199","97.20399278","97.29471325","97.38050751","97.5871787","97.30048796","97.61838698","97.57551422","97.56307518","97.56307518","97.56307518","97.55158864","97.59077363","97.78953755","97.91636027","98.15306743","98.22122785","98.62847981","98.7339375","98.8233432","99.05605997","99.18097128","99.54261773","100","100.6387994","101.1122166","101.7643214","101.8007766","101.5600153","101.7397945","101.6120037","101.4864018","101.5480594","102.3770548","102.966037","103.2715539","103.3871462","103.4179732","103.3504941","103.0970726","103.0683823","102.945303","102.9425715","103.0230311","102.9045651","102.9569106","102.9323435","103.0073453","103.1813325","103.4171746","104.0162048","104.1865066","104.0454906","103.6063611","103.364591","103.1974901","103.3352575",
